Object No;Longitude;Latitude
35586;106.845704;-6.165337
35587;106.858192;-6.155989
35588;106.845902;-6.172645
35589;106.845709;-6.165382
35590;106.846161;-6.172672
35591;106.845891;-6.172702
35592;106.858161;-6.156015
35593;106.858134;-6.156046
35594;106.846184;-6.172432
35595;106.845744;-6.165337
35596;106.846331;-6.172334
35597;106.846166;-6.172385
35598;106.858467;-6.156065
35599;106.858546;-6.156006
35600;106.846166;-6.165666
35601;106.858216;-6.156143
35602;106.845827;-6.165365
35603;106.846396;-6.172534
35604;106.84587;-6.165508
35605;106.846465;-6.172457
35606;106.846468;-6.172541
35607;106.84595;-6.165374
35608;106.846542;-6.172546
35609;106.858066;-6.156123
35610;106.845929;-6.165313
35611;106.845906;-6.165254
35612;106.846554;-6.172377
35613;106.858065;-6.156195
35614;106.845891;-6.165201
35615;106.846614;-6.172384
35616;106.846534;-6.172618
35617;106.845881;-6.165157
35618;106.858146;-6.156167
35619;106.845866;-6.165114
35620;106.845848;-6.165065
35621;106.858027;-6.156175
35622;106.845934;-6.165124
35623;106.845795;-6.165032
35624;106.857956;-6.156363
35625;106.845875;-6.165012
35626;106.845721;-6.164989
35627;106.857969;-6.156235
35628;106.845839;-6.164917
35629;106.846495;-6.172622
35630;106.858007;-6.156387
35631;106.845761;-6.164937
35632;106.846523;-6.17276
35633;106.858044;-6.156398
35634;106.846471;-6.172705
35635;106.845866;-6.1649
35636;106.858134;-6.156347
35637;106.858091;-6.156418
35638;106.845761;-6.164173
35639;106.845775;-6.164218
35640;106.858145;-6.156442
35641;106.845827;-6.164197
35642;106.845804;-6.164117
35643;106.84587;-6.16418
35644;106.845925;-6.164152
35645;106.845962;-6.16413
35646;106.858217;-6.156466
35647;106.845847;-6.164272
35648;106.858279;-6.156479
35649;106.846425;-6.172577
35650;106.845741;-6.164305
35651;106.845924;-6.164294
35652;106.845905;-6.16426
35653;106.845995;-6.164288
35654;106.858173;-6.156375
35655;106.845978;-6.164233
35656;106.846413;-6.172697
35657;106.846409;-6.172756
35658;106.858208;-6.156403
35659;106.858231;-6.156421
35660;106.858283;-6.156437
35661;106.858319;-6.156266
35662;106.846331;-6.172609
35663;106.846386;-6.172618
35664;106.858393;-6.156133
35665;106.846421;-6.172619
35666;106.858209;-6.156274
35667;106.846379;-6.172696
35668;106.858377;-6.15637
35669;106.846382;-6.172664
35670;106.858404;-6.156291
35671;106.858498;-6.156337
35672;106.858472;-6.156549
35673;106.858534;-6.156565
35674;106.858625;-6.156318
35675;106.858645;-6.156275
35676;106.858661;-6.156243
35677;106.846318;-6.172752
35678;106.85838;-6.156226
35679;106.845787;-6.164425
35680;106.845953;-6.164388
35681;106.846;-6.164326
35682;106.845869;-6.164505
35683;106.858508;-6.156086
35684;106.845839;-6.164566
35685;106.845835;-6.164612
35686;106.845976;-6.164568
35687;106.846059;-6.164556
35688;106.858502;-6.156199
35689;106.858573;-6.156025
35690;106.846058;-6.171806
35691;106.858538;-6.156215
35692;106.858585;-6.156214
35693;106.858677;-6.156185
35694;106.85861;-6.156154
35695;106.858673;-6.156079
35696;106.845866;-6.164405
35697;106.858667;-6.156607
35698;106.845964;-6.164509
35699;106.858738;-6.156454
35700;106.846029;-6.164396
35701;106.845988;-6.164613
35702;106.846169;-6.171932
35703;106.84607;-6.17199
35704;106.845882;-6.164774
35705;106.858761;-6.156413
35706;106.84603;-6.17198
35707;106.845957;-6.164746
35708;106.858755;-6.156338
35709;106.846017;-6.164733
35710;106.846306;-6.171912
35711;106.858758;-6.156638
35712;106.846323;-6.171778
35713;106.845881;-6.164841
35714;106.858801;-6.156549
35715;106.846038;-6.164806
35716;106.85882;-6.156497
35717;106.845915;-6.164917
35718;106.858786;-6.156479
35719;106.846036;-6.1649
35720;106.845978;-6.164944
35721;106.845992;-6.164989
35722;106.858849;-6.156447
35723;106.846012;-6.16506
35724;106.858833;-6.156369
35725;106.845968;-6.165126
35726;106.846095;-6.165082
35727;106.858814;-6.156433
35728;106.846176;-6.165062
35729;106.846217;-6.165049
35730;106.846127;-6.164908
35731;106.858706;-6.156266
35732;106.846049;-6.16494
35733;106.858842;-6.156255
35734;106.846071;-6.1648
35735;106.846115;-6.164781
35736;106.858775;-6.156235
35737;106.846067;-6.164717
35738;106.858726;-6.156222
35739;106.846105;-6.164706
35740;106.858987;-6.156201
35741;106.846036;-6.164603
35742;106.858888;-6.156158
35743;106.858795;-6.156118
35744;106.859049;-6.156221
35745;106.859103;-6.156325
35746;106.859164;-6.156335
35747;106.858994;-6.156342
35748;106.858956;-6.156393
35749;106.858934;-6.156445
35750;106.858923;-6.156489
35751;106.858896;-6.156539
35752;106.858873;-6.156591
35753;106.859041;-6.156629
35754;106.858832;-6.156666
35755;106.858913;-6.156678
35756;106.858991;-6.156698
35757;106.85907;-6.156538
35758;106.846331;-6.171729
35759;106.859088;-6.156499
35760;106.846392;-6.171732
35761;106.846489;-6.171738
35762;106.859108;-6.156446
35763;106.846624;-6.171833
35764;106.858798;-6.156747
35765;106.858955;-6.156789
35766;106.858766;-6.156805
35767;106.858917;-6.15685
35768;106.85871;-6.156897
35769;106.858845;-6.156927
35770;106.858889;-6.156939
35771;106.858935;-6.156945
35772;106.859005;-6.156961
35773;106.859088;-6.156845
35774;106.859033;-6.156835
35775;106.859066;-6.156754
35776;106.859093;-6.156623
35777;106.85917;-6.156641
35778;106.859184;-6.156613
35779;106.859147;-6.156466
35780;106.859276;-6.156514
35781;106.859245;-6.156363
35782;106.859176;-6.156381
35783;106.857775;-6.156449
35784;106.857949;-6.156435
35785;106.857944;-6.156527
35786;106.857996;-6.156539
35787;106.858079;-6.156494
35788;106.857721;-6.156505
35789;106.857808;-6.156559
35790;106.857831;-6.156578
35791;106.857893;-6.156627
35792;106.85794;-6.156649
35793;106.857976;-6.156651
35794;106.858006;-6.156666
35795;106.857713;-6.15657
35796;106.857642;-6.156598
35797;106.857626;-6.156623
35798;106.857827;-6.156723
35799;106.857874;-6.156673
35800;106.857739;-6.156694
35801;106.857906;-6.156815
35802;106.857981;-6.15685
35803;106.846713;-6.172006
35804;106.846775;-6.172012
35805;106.858028;-6.156878
35806;106.846833;-6.172024
35807;106.858063;-6.156889
35808;106.858106;-6.15691
35809;106.846908;-6.172024
35810;106.858161;-6.156797
35811;106.846848;-6.171832
35812;106.858086;-6.156702
35813;106.84686;-6.171762
35814;106.858137;-6.156705
35815;106.847011;-6.171762
35816;106.858152;-6.156612
35817;106.858248;-6.156647
35818;106.847002;-6.171968
35819;106.858207;-6.156761
35820;106.84698;-6.17206
35821;106.846758;-6.171756
35822;106.84663;-6.171749
35823;106.845905;-6.165142
35824;106.845954;-6.165205
35825;106.845972;-6.1653
35826;106.845991;-6.165414
35827;106.846099;-6.165556
35828;106.847143;-6.17181
35829;106.847149;-6.171756
35830;106.8462;-6.165637
35831;106.847317;-6.171768
35832;106.84718;-6.17206
35833;106.847305;-6.172057
35834;106.846181;-6.165538
35835;106.84738;-6.17207
35836;106.84723;-6.17215
35837;106.846153;-6.165465
35838;106.846172;-6.16543
35839;106.84622;-6.165424
35840;106.84629;-6.165492
35841;106.857611;-6.156773
35842;106.857525;-6.156766
35843;106.857668;-6.156837
35844;106.857732;-6.156826
35845;106.857717;-6.156863
35846;106.857771;-6.15689
35847;106.857842;-6.156906
35848;106.857426;-6.156833
35849;106.857405;-6.156865
35850;106.857524;-6.156883
35851;106.857505;-6.156914
35852;106.857586;-6.15695
35853;106.857605;-6.156807
35854;106.857368;-6.156909
35855;106.85747;-6.156957
35856;106.857323;-6.156957
35857;106.857397;-6.157001
35858;106.857613;-6.156959
35859;106.857643;-6.156971
35860;106.857673;-6.156983
35861;106.857701;-6.156994
35862;106.857736;-6.157011
35863;106.85744;-6.157017
35864;106.857509;-6.157022
35865;106.857578;-6.157069
35866;106.85756;-6.157125
35867;106.85761;-6.157091
35868;106.857763;-6.157097
35869;106.857693;-6.157063
35870;106.857746;-6.156976
35871;106.857888;-6.156854
35872;106.85791;-6.156959
35873;106.857942;-6.156966
35874;106.857909;-6.157042
35875;106.857996;-6.15705
35876;106.845989;-6.165184
35877;106.846017;-6.165184
35878;106.846005;-6.16525
35879;106.846005;-6.165321
35880;106.84602;-6.165401
35881;106.85767;-6.157169
35882;106.857698;-6.157191
35883;106.857846;-6.157119
35884;106.85792;-6.157199
35885;106.857972;-6.157229
35886;106.858036;-6.15709
35887;106.858063;-6.157014
35888;106.857319;-6.157086
35889;106.857285;-6.156991
35890;106.857232;-6.157103
35891;106.857183;-6.157158
35892;106.857288;-6.157202
35893;106.870703;-6.167426
35894;106.857362;-6.157233
35895;106.870585;-6.167506
35896;106.85743;-6.157267
35897;106.870655;-6.167397
35898;106.870712;-6.167306
35899;106.857484;-6.157297
35900;106.85752;-6.157306
35901;106.857552;-6.157319
35902;106.857588;-6.157335
35903;106.857622;-6.157349
35904;106.85766;-6.157358
35905;106.857362;-6.157317
35906;106.857088;-6.157294
35907;106.857481;-6.157533
35908;106.857059;-6.157323
35909;106.857014;-6.157393
35910;106.857095;-6.157345
35911;106.857079;-6.157475
35912;106.857122;-6.157509
35913;106.857159;-6.157493
35914;106.857233;-6.157433
35915;106.857263;-6.157457
35916;106.857238;-6.157606
35917;106.857272;-6.157622
35918;106.857297;-6.157637
35919;106.857351;-6.157655
35920;106.857383;-6.157665
35921;106.857417;-6.157678
35922;106.856958;-6.157502
35923;106.856934;-6.157542
35924;106.857061;-6.157609
35925;106.857088;-6.157622
35926;106.857116;-6.157638
35927;106.857161;-6.157667
35928;106.857217;-6.157689
35929;106.857248;-6.157697
35930;106.857281;-6.157718
35931;106.857309;-6.157734
35932;106.857373;-6.157755
35933;106.857438;-6.157785
35934;106.870603;-6.167228
35935;106.870612;-6.16733
35936;106.857509;-6.157821
35937;106.870588;-6.167314
35938;106.857499;-6.157582
35939;106.870562;-6.167294
35940;106.857606;-6.157638
35941;106.870568;-6.167204
35942;106.870503;-6.167332
35943;106.870556;-6.167364
35944;106.870639;-6.167422
35945;106.870518;-6.16745
35946;106.870455;-6.167405
35947;106.857599;-6.157658
35948;106.870455;-6.167482
35949;106.846058;-6.165398
35950;106.846092;-6.165386
35951;106.846035;-6.165248
35952;106.870576;-6.16753
35953;106.846064;-6.16525
35954;106.870419;-6.167385
35955;106.846072;-6.165186
35956;106.846123;-6.165398
35957;106.846178;-6.165398
35958;106.846217;-6.165397
35959;106.846323;-6.165385
35960;106.846342;-6.165482
35961;106.857634;-6.157593
35962;106.846329;-6.165421
35963;106.857664;-6.157547
35964;106.857552;-6.157507
35965;106.846126;-6.165288
35966;106.846127;-6.165224
35967;106.857701;-6.157458
35968;106.846177;-6.165297
35969;106.85754;-6.157407
35970;106.846225;-6.1653
35971;106.870384;-6.167362
35972;106.846263;-6.165302
35973;106.870305;-6.167324
35974;106.857739;-6.157371
35975;106.870261;-6.167302
35976;106.846322;-6.165293
35977;106.870232;-6.167288
35978;106.857745;-6.157334
35979;106.870189;-6.167262
35980;106.857765;-6.157305
35981;106.870507;-6.167161
35982;106.857776;-6.157265
35983;106.857812;-6.157226
35984;106.857402;-6.15785
35985;106.857407;-6.157771
35986;106.857338;-6.157744
35987;106.870373;-6.16727
35988;106.870419;-6.167198
35989;106.870448;-6.167141
35990;106.870863;-6.167161
35991;106.870814;-6.167122
35992;106.870761;-6.167085
35993;106.870735;-6.167069
35994;106.870548;-6.167114
35995;106.870679;-6.167037
35996;106.870628;-6.166997
35997;106.85701;-6.157582
35998;106.87051;-6.167084
35999;106.870478;-6.16706
36000;106.856882;-6.157619
36001;106.870454;-6.167033
36002;106.856859;-6.157653
36003;106.870411;-6.167004
36004;106.856835;-6.157683
36005;106.856819;-6.157715
36006;106.856927;-6.157782
36007;106.871396;-6.165992
36008;106.856969;-6.157722
36009;106.871358;-6.165965
36010;106.857004;-6.157629
36011;106.871288;-6.166012
36012;106.846164;-6.165192
36013;106.85679;-6.157754
36014;106.87126;-6.166064
36015;106.856753;-6.157823
36016;106.846221;-6.165262
36017;106.871213;-6.166041
36018;106.846215;-6.165212
36019;106.856674;-6.157961
36020;106.856793;-6.158023
36021;106.856833;-6.158054
36022;106.856886;-6.158071
36023;106.856911;-6.157949
36024;106.857009;-6.157743
36025;106.857051;-6.157745
36026;106.856949;-6.157834
36027;106.871245;-6.165994
36028;106.871293;-6.16592
36029;106.871335;-6.165866
36030;106.857002;-6.157857
36031;106.871156;-6.16602
36032;106.871099;-6.165912
36033;106.857057;-6.157886
36034;106.871193;-6.165844
36035;106.857136;-6.157751
36036;106.871236;-6.165832
36037;106.871265;-6.165796
36038;106.857142;-6.157702
36039;106.871156;-6.165785
36040;106.85713;-6.157877
36041;106.871138;-6.165809
36042;106.857162;-6.157885
36043;106.871081;-6.165889
36044;106.857195;-6.157898
36045;106.857238;-6.157914
36046;106.857285;-6.157933
36047;106.871104;-6.166025
36048;106.857374;-6.15791
36049;106.857449;-6.157953
36050;106.871191;-6.16608
36051;106.871166;-6.166132
36052;106.856927;-6.158092
36053;106.871093;-6.166092
36054;106.871013;-6.166042
36055;106.856917;-6.157902
36056;106.856944;-6.157973
36057;106.870978;-6.166102
36058;106.87094;-6.166162
36059;106.856977;-6.158108
36060;106.871113;-6.166264
36061;106.857001;-6.158051
36062;106.871175;-6.16629
36063;106.871142;-6.16635
36064;106.871241;-6.166254
36065;106.857051;-6.157918
36066;106.857084;-6.158029
36067;106.870868;-6.16638
36068;106.857118;-6.157919
36069;106.870788;-6.166414
36070;106.870942;-6.166416
36071;106.871041;-6.16622
36072;106.871087;-6.16648
36073;106.870903;-6.166488
36074;106.87104;-6.166566
36075;106.857423;-6.158013
36076;106.857407;-6.158055
36077;106.870498;-6.166428
36078;106.870405;-6.166418
36079;106.857331;-6.158145
36080;106.870384;-6.166462
36081;106.857301;-6.158206
36082;106.870362;-6.1665
36083;106.870345;-6.166536
36084;106.857268;-6.15826
36085;106.870328;-6.166576
36086;106.870307;-6.166612
36087;106.857248;-6.158332
36088;106.87029;-6.16664
36089;106.87027;-6.166674
36090;106.870424;-6.166745
36091;106.857161;-6.158508
36092;106.870499;-6.16672
36093;106.85704;-6.158438
36094;106.87046;-6.166505
36095;106.87056;-6.166457
36096;106.856968;-6.158384
36097;106.870598;-6.16641
36098;106.870617;-6.166385
36099;106.856895;-6.158158
36100;106.870594;-6.16652
36101;106.87066;-6.166398
36102;106.85682;-6.158166
36103;106.870696;-6.166569
36104;106.870754;-6.166461
36105;106.856731;-6.158193
36106;106.870609;-6.16664
36107;106.856679;-6.158172
36108;106.870557;-6.166758
36109;106.856634;-6.158162
36110;106.87047;-6.166849
36111;106.856589;-6.158136
36112;106.870686;-6.166818
36113;106.856662;-6.158017
36114;106.870765;-6.166665
36115;106.856741;-6.158057
36116;106.870814;-6.166574
36117;106.870844;-6.166516
36118;106.856781;-6.158078
36119;106.870806;-6.1667
36120;106.870884;-6.166545
36121;106.856839;-6.158112
36122;106.870924;-6.166746
36123;106.870998;-6.16661
36124;106.856959;-6.158192
36125;106.857158;-6.158154
36126;106.870881;-6.166828
36127;106.870776;-6.166865
36128;106.870839;-6.166898
36129;106.857162;-6.158001
36130;106.870662;-6.166878
36131;106.857252;-6.158047
36132;106.870719;-6.16702
36133;106.870676;-6.166998
36134;106.870635;-6.166965
36135;106.857236;-6.157986
36136;106.87061;-6.167024
36137;106.870454;-6.166938
36138;106.87058;-6.166309
36139;106.87053;-6.166181
36140;106.870566;-6.166128
36141;106.870643;-6.166349
36142;106.870762;-6.166132
36143;106.870698;-6.166101
36144;106.870645;-6.166072
36145;106.870616;-6.166058
36146;106.870774;-6.166257
36147;106.870821;-6.166168
36148;106.870852;-6.166252
36149;106.870829;-6.166288
36150;106.87071;-6.166373
36151;106.870756;-6.16629
36152;106.870675;-6.166366
36153;106.846288;-6.165245
36154;106.846274;-6.16519
36155;106.846243;-6.165142
36156;106.846251;-6.165589
36157;106.846304;-6.165569
36158;106.846186;-6.165738
36159;106.846209;-6.165804
36160;106.870751;-6.16601
36161;106.846231;-6.165853
36162;106.870656;-6.165962
36163;106.846283;-6.165833
36164;106.870742;-6.165885
36165;106.870774;-6.165905
36166;106.846299;-6.165876
36167;106.870804;-6.16592
36168;106.846302;-6.165732
36169;106.870835;-6.165934
36170;106.870812;-6.166046
36171;106.846294;-6.165665
36172;106.870841;-6.166056
36173;106.87088;-6.166068
36174;106.846414;-6.165845
36175;106.87091;-6.166088
36176;106.846382;-6.165757
36177;106.870936;-6.166106
36178;106.846373;-6.165709
36179;106.846366;-6.165658
36180;106.84637;-6.165618
36181;106.846299;-6.165617
36182;106.846479;-6.165837
36183;106.846493;-6.165722
36184;106.846489;-6.165684
36185;106.846477;-6.165617
36186;106.84661;-6.165812
36187;106.846641;-6.1658
36188;106.846484;-6.165773
36189;106.846587;-6.165706
36190;106.846622;-6.165708
36191;106.846683;-6.165789
36192;106.846763;-6.165756
36193;106.846716;-6.165564
36194;106.846616;-6.165588
36195;106.846569;-6.165649
36196;106.846565;-6.165598
36197;106.846829;-6.165678
36198;106.846858;-6.165652
36199;106.846838;-6.165576
36200;106.846691;-6.165494
36201;106.846779;-6.165513
36202;106.846791;-6.165453
36203;106.846652;-6.165538
36204;106.846607;-6.165526
36205;106.846456;-6.165557
36206;106.846516;-6.165466
36207;106.846492;-6.165416
36208;106.846571;-6.165533
36209;106.846587;-6.165438
36210;106.846664;-6.165414
36211;106.846747;-6.165413
36212;106.846794;-6.165392
36213;106.846982;-6.165661
36214;106.846908;-6.165693
36215;106.847282;-6.16546
36216;106.846842;-6.165454
36217;106.846955;-6.165402
36218;106.847171;-6.165412
36219;106.847104;-6.16526
36220;106.846813;-6.165338
36221;106.846791;-6.165294
36222;106.846912;-6.165425
36223;106.847014;-6.165184
36224;106.847104;-6.1652
36225;106.847086;-6.165157
36226;106.846764;-6.16525
36227;106.846864;-6.165196
36228;106.846929;-6.165152
36229;106.846978;-6.165125
36230;106.847025;-6.165098
36231;106.847069;-6.165078
36232;106.846766;-6.165181
36233;106.846898;-6.165101
36234;106.846951;-6.165056
36235;106.847034;-6.165022
36236;106.846743;-6.165097
36237;106.846713;-6.165054
36238;106.846818;-6.16499
36239;106.846875;-6.16507
36240;106.84699;-6.164976
36241;106.846884;-6.164992
36242;106.846912;-6.164966
36243;106.846964;-6.164924
36244;106.847034;-6.16496
36245;106.846713;-6.164985
36246;106.846852;-6.164949
36247;106.846898;-6.164913
36248;106.846814;-6.164909
36249;106.870983;-6.166024
36250;106.870877;-6.166198
36251;106.870727;-6.16612
36252;106.870843;-6.165884
36253;106.870885;-6.16581
36254;106.87091;-6.16577
36255;106.846379;-6.165396
36256;106.870915;-6.165822
36257;106.846437;-6.16538
36258;106.870946;-6.165842
36259;106.846465;-6.16537
36260;106.870899;-6.16592
36261;106.846499;-6.165358
36262;106.870954;-6.165948
36263;106.871008;-6.165838
36264;106.846581;-6.165374
36265;106.871056;-6.16591
36266;106.846479;-6.165292
36267;106.87103;-6.165952
